Rating,No_of_ratings,Name,specs0,specs1,specs2,specs3,specs4,specs5,specs6,specs7,specs8,specs9,specs10,specs11,specs12,specs13,specs14,specs15,specs16,specs17,specs18,specs19,specs20,specs21,specs22,specs23,specs24,specs25,specs26,specs27,specs28,specs29,specs30,specs31,specs32,specs33,specs34,specs35
4.3,527 Ratings,Key Specs & Features of Lenovo 320-15IKB (80XL040WIN) (Intel Core i5 (7th Gen) 8GB 2TB HDD 4GB Graphics ), DOS , 15.6 inch(39.62 cm) , 1366 x 768 pixels , LED , LED Backlit Display , No , Intel Core i5 (7th Gen) , 7200U , 2.5GHz , 3 MB , NVIDIA GeForce 940MX , 8GB , Up to 16GB ,1, DDR4 , 2133MHz , HDD SATA , 2TB , 2.2 Kg ,null, Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", Yes , No , Headphone + Microphone Combo Jack , 65 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with Multi-touch Gesture Support , Standard Notebook Keyboard , No 
4.4,377 Ratings,Key Specs & Features of Dell 15 3579 (B560114WIN9) (Intel Core i5 (8th Gen) 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch , 1920 x 1080 pixels , LED , LED Backlit Anti-Glare IPS Display , No , Intel Core i5 (8th Gen) , 8300H , 2.3GHz , 8 MB , NVIDIA GeForce GTX 1050 , 8GB , Up to 16GB ,1, DDR4 , 2666MHz , HDD SATA , 1TB , 2.1 Kg , 380 x 258 x 22.7 , White , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No , Yes , Headphone + Microphone Combo Jack , 56 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
3.4,38 Ratings,Key Specs & Features of Asus FX504GE-E4599T (Intel Core i5 (8th Gen) 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit IPS Display , No , Intel Core i5 (8th Gen) , 8300H , 2.3GHz , 8 MB , NVIDIA GeForce GTX 1050Ti , 8GB , Up to 32GB ,1, DDR4 , 2666MHz , HDD SATA , 1TB , 2.3 Kg , 384 x 262 x 25 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No , Yes , Headphone + Microphone Combo Jack , 48 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Illuminated Chiclet Keyboard , No 
4.6,13 Ratings,Key Specs & Features of MSI GF63 Thin 10SCXR-1617IN (Intel Core i7 (10th Gen) 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit IPS Display (45%NTSC Color Gamut) , No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , NVIDIA GeForce GTX 1650 Max Q , 4 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.86 Kg , 359 x 254 x 21.7 , Carbon Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 120 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Single Backlit Keyboard (Red) , No 
null,5 Ratings,Key Specs & Features of Acer AN515-45 (NH.QBMSI.004) (Ryzen 5 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED-backlit IPS ComfyView Display , No , AMD Hexa-Core Ryzen 5 , 5600H , 3.0GHz ,null, NVIDIA GeForce GTX 1650 , 4 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 2.4 Kg , 363.4 x 255 x 23.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 135 W AC Adapter W , 4 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , FineTip RGB-backlit Keyboard with Independent Standard Numeric Keypad ( International Language Support) , No 
null,null,Key Specs & Features of MSI GF63 Thin 10SCXR-1618IN (Intel Core i5 (10th Gen) 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit IPS Display (45%NTSC Color Gamut) , No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA GeForce GTX 1650 Max Q , 4 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.86 Kg , 359 x 254 x 21.7 , Carbon Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 120 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Single Backlit Keyboard (Red) , No 
null,1 Ratings,Key Specs & Features of Asus P1440FA-FQ2348R (Intel Core i3 (10th Gen) 4GB 1TB HDD Windows 8.1), Windows 10 Professional , 14 inch(35.56 cm) , 1366 x 768 pixels , LED , LED Backlit Display , No , Intel Core i3 (10th Gen) , 10110U , 2.1GHz , 4 MB , Intel UHD , 4GB ,null,1, DDR4 ,null, HDD SATA , 1TB , 1.68 Kg , 340 x 250 x 23.2 , Black , 1 Year ," Laptop, Battery, AC Adaptor, User Guide and Manuals "," Yes, 4 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", Yes , No , Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Chiclet Keyboard , No 
null,null,Key Specs & Features of Asus K513EP-BQ513TS (Intel Core i5 (11th Gen) 8GB 1TB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit, Anti-Glare, LCD IPS Display (250 nits Brightness, 45% NTSC Color Gamut, 16:9 Aspect Ratio) ", No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel UHD , 8GB ,null,1, DDR4 ,null, HDD SATA , 1TB , 1.8 Kg , 359 x 235 x 17.9 , Spangle Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard with Num-key , No 
null,null,Key Specs & Features of Acer A515-56 (NX.A8MSI.002) (Intel Core i5 (11th Gen) 8GB 1TB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i5 (11th Gen) , 1135G7 ,null, 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 ,null, HDD SATA , 1TB , 1.65 Kg , 363 x 238 x 17.9 , Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 48 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled ," FineTip backlit keyboard with independent numeric keypad, international language support, and power button ", No 
3.9,35 Ratings,Key Specs & Features of Asus X515JA-EJ502TS (Intel Core i5 (10th Gen) 8GB 1TB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare Display (200 nits Brightness, 45% NTSC Color Gamut, 83 Screen-to-body Ratio) ", No , Intel Core i5 (10th Gen) , 1035G1 , 1.0GHz , 6 MB , Intel UHD , 8GB ,null,1, LPDDR4 ,null, HDD SATA , 1TB , 1.8 Kg , 360.2 x 234.9 x 19.9 , Transparent Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Chiclet Keyboard with Num-key , Yes 
3.5,4 Ratings,Key Specs & Features of Asus P2451FB-EK0094 (Intel Core i7 (10th Gen) 8GB 1TB HDD 2GB Graphics ), DOS , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit Display , No , Intel Core i7 (10th Gen) , 10510U , 1.8GHz , 8 MB , NVIDIA Geforce MX110 , 2 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.60 Kg , 325.3 x 232.9 x 19.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 3 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 48 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard with SensePoint ,null
null,null,Key Specs & Features of Asus P2451FB-EK0095R (Intel Core i7 (10th Gen) 8GB 1TB HDD 2GB Graphics Windows 8.1), Windows 10 Professional , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit Display , No , Intel Core i7 (10th Gen) , 10510U , 1.8GHz , 8 MB , NVIDIA Geforce MX110 , 2 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.60 Kg , 325.3 x 232.9 x 19.9 , Star Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 3 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard with SensePoint ,null
null,null,Key Specs & Features of Asus P2451FB-EK0095R (Intel Core i7 (10th Gen) 8GB 1TB HDD 2GB Graphics Windows 8.1), Windows 10 Professional , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , LED Backlit Display , No , Intel Core i7 (10th Gen) , 10510U , 1.8GHz , 8 MB , NVIDIA Geforce MX110 , 2 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.60 Kg , 325.3 x 232.9 x 19.9 , Star Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 3 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard with SensePoint ,null
4.1,199 Ratings,Key Specs & Features of HP 15s-du1079tx (2B5V6PA) (Intel Core i5 (10th Gen) 8GB 1TB HDD 2GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Anti-glare Display , No , Intel Core i5 (10th Gen) , 10210U , 1.6GHz , 6 MB , NVIDIA Geforce MX110 , 2 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 1.74 Kg , 359 x 242 x 20 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n "," Yes, 4.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 41 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
4.3,117 Ratings,Key Specs & Features of Asus F571GT-AL518T (Intel Core i5 (9th Gen) 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15. inch(38.1 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare Wideview Display (250 nits Brightness, 16:9 Aspect Ratio, 45% NTSC) ", No , Intel Core i5 (9th Gen) , 9300H , 2.4GHz , 8 MB , NVIDIA Geforce GTX 1650 , 4 GB , 8GB ,1, DDR4 ,null, HDD SATA , 1TB , 2.14 Kg , 359 x 248 x 21.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 150 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard with Num-key , No 
null,null,Key Specs & Features of Lenovo S145 (81N300KFIN) (AMD A6 APU 4GB 1TB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , Anti-glare Display , No , AMD Dual-Core A6 APU ,9225, 2.6GHz , 1 MB , AMD Radeon R4 , 4GB ,null,1, DDR4 ,null, HDD SATA , 1TB , 1.8 Kg , 362.2 x 251.5 x 19.9 , Platinum Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 35 W AC Adapter W ,null, Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
4.1,"2,235 Ratings",Key Specs & Features of Acer A315-34-P7EG (NX.HE3SI.004) (Intel Pentium Dual Core 4GB 500GB HDD Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1366 x 768 pixels , LED , LED Backlit TFT ComfyView Display , No , Intel Pentium Gold , N5000 , 1.1GHz , 4 MB , Intel UHD 605 , 4GB ,null,1, DDR4 ,null, HDD SATA , 500GB , 1.9 Kg , 363.4 x 250.5 x 19.9 , Charcoal Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No , Yes , Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with multi-touch gesture support , FineTip Keyboard with Independent Standard Numeric Keypad , No 
3.3,21 Ratings,Key Specs & Features of Acer AN515-55 (NH.Q7RSI.003) (Intel Core i7 (10th Gen) 8GB 1TB HDD 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," with IPS (In-Plane Switching) technology, High-brightness (300 nits) Acer ComfyView LED-backlit TFT LCD Display ", No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , NVIDIA GeForce GTX 1650 , 8GB , Up to 32GB ,1, DDR4 ,null, HDD SATA , 1TB , 2.3 Kg , 363 x 255 x 23.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 57.5 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled ," FineTip RGB-backlit keyboard with independent standard numeric keypad, international language support ",null
3.3,2 Ratings,Key Specs & Features of Acer PH315-53 (NH.QA5SI.003) (Intel Core i7 (10th Gen) 16GB 1TB HDD 8GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , Nvidia Geforce RTX 2070 with Max-Q Design , 16GB , Up to 32GB ,1, DDR4 ,null, HDD SATA , 1TB , 2.5 Kg , 363 x 255 x 22.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , null, 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard ,null
4.1,855 Ratings,Key Specs & Features of HP 15s-FR2006TU (34W78PA) (Intel Core i3 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," IPS Micro-Edge Anti-Glare Display (250 nits Brightness, 45% NTSC Color Gamut, 141 PPI) ", No , Intel Core i3 (11th Gen) , 1115G4 ,null, 6 MB , Intel UHD , 8GB ,null,1, DDR4 ,null,null, 512GB , 1.75 Kg , 358 x 242 x 19.9 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 41 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled ," Full-size, natural silver keyboard with Numeric Keypad ",null
4.5,381 Ratings,Key Specs & Features of HP 15-ec1105AX (300J2PA) (Ryzen 7 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," IPS Anti-glare Micro-edge WLED-backlit Display (Brightness: 250 nits, 141 ppi, Color Gamut: 45% NTSC) ", No , AMD Hexa-Core Ryzen 5 , 4600H , 3.0GHz , 3 MB , NVIDIA GeForce GTX 1650 , 4 GB , 8GB ,1, DDR4 ,null,null, 512GB , 1.98 Kg , 360 x 257 x 23.5 , Shadow Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack ,null , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled ," Full-size, Ultra Violet Backlit, Shadow Black Keyboard with Numeric Keypad ",null
4.5,381 Ratings,Key Specs & Features of HP 15-ec1105AX (300J2PA) (Ryzen 7 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," IPS Anti-glare Micro-edge WLED-backlit Display (Brightness: 250 nits, 141 ppi, Color Gamut: 45% NTSC) ", No , AMD Hexa-Core Ryzen 5 , 4600H , 3.0GHz , 3 MB , NVIDIA GeForce GTX 1650 , 4 GB , 8GB ,1, DDR4 ,null,null, 512GB , 1.98 Kg , 360 x 257 x 23.5 , Shadow Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack ,null , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled ," Full-size, Ultra Violet Backlit, Shadow Black Keyboard with Numeric Keypad ",null
4.2,310 Ratings,Key Specs & Features of Asus C214MA-BU0452 (Intel Celeron Dual Core 4GB ), Google Chrome , 11.6 inch(29.46 cm) , 1366 x 768 pixels , LED ," LED Backlit LCD Anti-glare Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 65% Screen-to-body Ratio) ",null, Intel Celeron Dual-Core , N4020 , 1.1GHz , 4 MB , Intel UHD 600 , 4GB ,null,1, LPDDR4X ,null,null, 64GB , 1.20 Kg , 292 x 199 x 19.5 , Dark Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Chiclet Keyboard ,null
4.2,270 Ratings,Key Specs & Features of Asus C423NA-BZ0522 (Intel Celeron Dual Core 4GB ), Google Chrome , 14 inch(35.56 cm) , 1366 x 768 pixels , LED ," LED Backlit LCD Glossy Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 78% Screen-to-body Ratio) ", No , Intel Celeron Dual-Core , N3350 , 1.1GHz , 2 MB , Intel HD 500 , 4GB ,null,1, LPDDR4X ,null,null, 64GB , 1.34 Kg , 322 x 228 x 16.1 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Chiclet Keyboard ,null
4.3,597 Ratings,Key Specs & Features of MSI GF63 Thin 9SCSR-1608IN (Intel Core i5 (9th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS Thin Bezel Display (45% NTSC Color Gamut) , No , Intel Core i5 (9th Gen) , 9300H , 2.4GHz , 8 MB , NVIDIA GeForce GTX 1650 Ti Max Q , 4 GB , 8GB ,1, DDR4 ,null,null, 1TB , 1.86 Kg , 359 x 259 x 21.7 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 120 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Single Backlight Red Keyboard ,null
4.3,125 Ratings,Key Specs & Features of Acer A315-58 (UN.ADDSI.014) (Intel Core i3 (11th Gen) 4GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," , IPS, Acer ComfyView LED-backlit TFT LCD, 16:9 aspect ratio, 45% NTSC color gamut Display ", No , Intel Core i3 (11th Gen) , 1115G4 ,null, 6 MB , Intel UHD , 4GB ,null,1, DDR4 ,null,null, 256GB , 1.7 Kg , 363.4 x 238.4 x 19.9 , Pure Silver , 1 Year ,null," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
4.4,140 Ratings,Key Specs & Features of MSI Bravo 15 A4DDR-420IN (Ryzen 7 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit IPS Display (45%NTSC Color Gamut) , No , AMD Hexa-Core Ryzen 5 , 4600H , 3.0GHz ,null, AMD Radeon RX 5500M , 4 GB , 8GB ,1, DDR4 ,null,null, 512GB , 1.96 Kg , 359 x 254 x 21.7 , Carbon Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 2 ", Headphone + Microphone Combo Jack , 180 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Single Backlight Keyboard (Red) ,null
null,null,Key Specs & Features of Asus X515EA-EJ312TS (Intel Core i3 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-Glare Display (200 nits Brightness, 45% NTSC Color Gamut, 83% Screen-to-Body Ratio) ", No , Intel Core i3 (11th Gen) , 1115G4 , 3.0GHz , 6 MB , Intel UHD , 8GB ,null,1, DDR4 ,null,null, 256GB , 1.80 Kg , 360 x 235 x 19.9 , Transparent Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W ,null, Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Chiclet Keyboard with Numeric Keypad , Yes 
4.4,140 Ratings,Key Specs & Features of MSI Bravo 15 A4DDR-420IN (Ryzen 7 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit IPS Display (45%NTSC Color Gamut) , No , AMD Hexa-Core Ryzen 5 , 4600H , 3.0GHz ,null, AMD Radeon RX 5500M , 4 GB , 8GB ,1, DDR4 ,null,null, 512GB , 1.96 Kg , 359 x 254 x 21.7 , Carbon Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ," Yes, 2 ", Headphone + Microphone Combo Jack , 180 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Single Backlight Keyboard (Red) ,null
null,null,Key Specs & Features of Asus X515EA-EJ312TS (Intel Core i3 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-Glare Display (200 nits Brightness, 45% NTSC Color Gamut, 83% Screen-to-Body Ratio) ", No , Intel Core i3 (11th Gen) , 1115G4 , 3.0GHz , 6 MB , Intel UHD , 8GB ,null,1, DDR4 ,null,null, 256GB , 1.80 Kg , 360 x 235 x 19.9 , Transparent Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.1 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W ,null, Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Chiclet Keyboard with Numeric Keypad ,null
4.2,101 Ratings,Key Specs & Features of Asus C423NA-BV0523 (Intel Celeron Dual Core 4GB ), Google Chrome , 14 inch(35.56 cm) , 1366 x 768 pixels , LED ," LED Backlit LCD Anti-glare Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 78% Screen-to-body Ratio) ", No , Intel Celeron Dual-Core , N3350 , 1.1GHz , 2 MB , Intel HD 500 , 4GB ,null,1, LPDDR4X ,null,null, 64GB , 1.20 Kg , 322 x 228 x 16.1 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 2 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Chiclet Keyboard ,null
4.3,153 Ratings,Key Specs & Features of Lenovo 13ARE05 (82FN004QIN) (Ryzen 7 16GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , LED ," IPS Glossy Touch Display (300 nits Brightness, 72% NTSC Color Gamut) ", Yes , AMD Octa-Core Ryzen 7 , 4700U , 2.0GHz , 12 MB , AMD Radeon , 16GB ,null,1, DDR4 ,null,null, 512GB , 1.32 Kg , 308.1 x 206.5 x 18.3 , Abyss Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ," Yes, 1 ", Headphone + Microphone Combo Jack , 45 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit English Keyboard ,null
